,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
378292,5.0,,True,"06 7, 2014",A2N9IRD4JKE93N,B000A6PPOK,{'Style:': ' Retail'},Mark,"I write books.  LOT'S of typing involved.  So I need a keyboard with the proper feel.  The keys need to have what I call ""snapback"", meaning the action is crisp, with an elasticity which means the keys aren't mushy and they jump back with a ""snap"" after being depressed.  The ergonomic aspect of this keyboard is beautiful.  I can't properly use a regular keyboard - it hurts my wrists and causes me to create more typos.  On average, an ergonomic keyboard helps me create about 25% less typos (I type very fast).

The hot-button keys are still archaic, but elegant if you go for those things.  The ""Zoom"" button in the middle of the board can be extremely useful.  The hand-rest is one of the best ones out there for any keyboard.  The board itself is perfectly balanced and tilted.  The legs that you extend out of the bottom are pretty worthless so be prepared when they break.

Someday we will see clear keys on keyboards, all of which are programmable.  We will see a scrolling wheel (already has appeared actually) which allows us to combine our F-function keys with our number keys and out hot-button keys all into one row of keys, which have menus we can scroll through.  But for now, we have this old style board, and for the money, the MS 4000 is the best one out there.  The only other keyboard with a feel as good as this is from Logitech, but it is priced too high.

This is the fourth 4000 I've had.  The letters on the keys are already wearing off and I'll go through the same routine I always do: test all the new keyboards, read about all of the others I can't test because CompUSA went out of business, and then go buy another 4000 to replace my old one.","One of the best, and super cheap!",1402099200,
378293,3.0,,True,"06 5, 2014",AWCY903NSBODY,B000A6PPOK,{'Style:': ' Retail'},Anthony Cox,"This keyboard lasted a little over a year before the spacebar began to fail, not as good quality as the original Natural (Ergonomic) Keyboard Pro (which was used to type this review).  In the end you get what you pay for, the original Natural Keyboard Pro was over $100 when it came out around year 2000, vs the $26 or so I paid for this one in 2012.  In the end I guess you get what you pay for. $26/year for the version this review is about.  The Natural Keyboard Pro that is still working has a cost per year of $7.14, and declining as it still keeps kicking.  The next keyboard get, I'll spring for the mechanic switches.",Descent Keyboard,1401926400,
378294,5.0,,True,"06 5, 2014",A1K6SJBQJNYHGR,B000A6PPOK,{'Style:': ' Retail'},Carlene Inge,"I resisted ergonomic keyboards for years but now, this is my go to ALWAYS!  The board is comfortable, easy to navigate and my speed is probably better at the end of a long day because my hands are not so tired.  The only issue is the letters where off - but I have found that to be the case with every keyboard, make/model I have ever had!",I could not do my job without this keyboard,1401926400,
378295,5.0,,True,"06 4, 2014",A3IHOVC27UBAHZ,B000A6PPOK,{'Style:': ' Retail'},Kendra,I was looking for a keyboard with shortcut keys similar to my last keyboard when I came across this Microsoft one. It doesn't have all the shortcuts I wanted (specifically sleep and wake up buttons) but I can overlook that in favor of the shape and the things it can do. I love having my five top favorites accessible through the keyboard instead of needing to open my bookmarks menu and navigate through my folder to where each one is saved. I like that the various ctrl + functions are on the keys in case I forget one of them. The keys on this keyboard are very responsive and I haven't had any trouble with the space bar or any other key for that matter. It even survived having a soda spilled on it (I know it was dumb to have the soda near the keyboard especially with my cats around) and I only lost the use of the semi colon.,Great keyboard!,1401840000,
378296,5.0,,True,"06 4, 2014",A1FSOA0CHXV3MM,B000A6PPOK,{'Style:': ' Retail'},roy,"I hope that microsoft never gets rid of models like this, I have been using the split/raised natural keyboard for years typing dvorak layout and can't imagine anything different!",Microsoft Natural,1401840000,
378297,5.0,,True,"06 1, 2014",ATCN30QWF0VMH,B000A6PPOK,{'Style:': ' Retail'},Bargnhtress,"Takes some getting used to but I love the keyboard.  I especially like that I can push one button to mute the sound when a website starts blasting an annoying video or music.  Also, it forces you to type properly and not henpeck the keyboard with one finger. Another great feature is the calculator button.  Just push the button and the calculator pops up!  Very time saving.",Great Features and Helps Me Type Better.,1401580800,
378298,4.0,,True,"05 31, 2014",A2F54TFGWPMN5J,B000A6PPOK,{'Style:': ' Retail'},Deseret Rider,Keys are located just right for my hand----I pound them pretty hard which suits my style of typing.  Keys are a little longer throw than some of the more expensive units I've used but like I say it's a perfect fit for my short stubby hands and I do hit the keys pretty hard---throwback to old typewriters I guess.  I  don't use a lot of the tech available here---shortcuts and the like---so I can't say much about that one way or the other.  I don't have any issues with it.,Quality Keyboard,1401494400,
378299,5.0,,True,"05 29, 2014",A1HTY6L0JI1OL3,B000A6PPOK,{'Style:': ' Retail'},Charles,"This keybaord rocks and is great on my wrists. Very comfortable and easy to type. Does require slight retraining if you are used to a standard keyboard, but you get used to it quickly. I replaced my Logitech Wave keyboard with this and I'm glad I did.",Great keyboard with slight learning curve,1401321600,
378300,5.0,,True,"05 28, 2014",A3B7KZHJWQC1RQ,B000A6PPOK,{'Style:': ' Retail'},Fisherman3x3,"nice feel and large enough for my bigger hands, MS stopped making the larger one so I tried this one and I am well pleased.
wish this was wireless I guess they don't make it wireless any longer",wish it was wireless,1401235200,
378301,5.0,,True,"05 27, 2014",A3MG4JJ67TU9AT,B000A6PPOK,{'Style:': ' Retail'},Review Geex,"Bought this for my husband after his last keyboard was ruined. Note to self: keyboards will not survive being spilled on by a sippy cup full of milk!

The ergonomic design is very comfortable. Nicely shaped, keys work well, hot keys are great. The palm rest is lightly padded. Great keyboard for helping reduce carpal tunnel syndrome.

Would definitely buy again! (But we've been careful to keep the sippy cups away from the keyboard, so hopefully this will last for a good long while!)

Update: May 2014

No spills on the keyboard and it's still working great! Love it.",Love this awesome keyboard!,1401148800,
378306,3.0,,True,"05 23, 2014",AM15AT3P0RFNQ,B000A6PPOK,{'Style:': ' Business'},DG,"This was a great keyboard, but the size was something I did not consider. It was much larger than the one it replaced and was difficult to put in my keyboard tray in my desk.","Good keyboard, big form factor",1400803200,
378307,5.0,,True,"05 18, 2014",AAOPX9PTTOP3G,B000A6PPOK,{'Style:': ' Retail'},Gary,3rd year of use. It's still very comfortable to type. The letters have rubbed off on some keys. The keys are still quiet. Would get another one is this one broke.,Perfect,1400371200,
378310,4.0,,True,"05 18, 2014",A2KICNU7EOBYE5,B000A6PPOK,{'Style:': ' Retail'},Zilla,"For someone that is a trained typist, this keyboard feels good to the hands and wrist. There is a problem with them, in that the letters wear off of some of the keys, especially the ""M"" key. No I don't type the letter M more than the others, it just happens, shrug.
I am on my 3rd keyboard of this model, over many years. I consider some of the other keyboards, but this keyboard is home to me.",If your a typist and not a 2 finger puncher,1400371200,
378311,5.0,,True,"05 18, 2014",A26YD3S1QQLQBA,B000A6PPOK,{'Style:': ' Retail'},David M. Snyderman,Keys are responsive enough. The split of the key sets works great if you're a touch typist. And the padded hand rests are a bonus.,Love this keyboard!,1400371200,
378312,5.0,,True,"05 16, 2014",A3O5UR6NHR4MRP,B000A6PPOK,{'Style:': ' Retail'},pomeranians,Very comfortable to use.,Five Stars,1400198400,
378313,5.0,,True,"05 16, 2014",A37QOROO2SUTVO,B000A6PPOK,{'Style:': ' Business'},DigiKiwam,"Love this board, it's been a staple on my desk for the last 5 years. Here are two tips though.
1. Google how to change the zoom slider to a scroll slider (it IS possible and actually pretty easy)-unless you are a graphic designer, you will thank me later.
 2. This will keep your coworkers from throwing you, and the keyboard out the nearest window...
CAREFULLY pry off the space bar, you will find two identical sets of paired posts with holes on each side of the space where the key was, the bottom hole is where the guide pin goes, the top is just for stability of the space bar when you press it down. THIS is the post you need to focus on, grab a very thin piece of rubber (about 1mm thick) and cut a small circle just enough to cover the whole and glue it on top to act as a damper. The space bar is the only key on the board that makes a definite tapping sound when you press it. All the other keys are dampened enough by the membrane underneath. Do this small thing and you will have a very quiet keyboard and happy coworkers. If you don't do this then remember that the keyboard is pretty wide and solid and makes an excellent sound when your coworker picks it up and smacks you across the head with it.
Yes, I submitted this to Microsoft to rubberize the top of that dang post - but that will never happen.",DO THIS OR BE THROWN OUT OF YOUR OFFICE,1400198400,
378314,1.0,,True,"05 15, 2014",A2QPGQBU2CAF2D,B000A6PPOK,{'Style:': ' Business'},Laura,"When assembled the front of this keyboard is about 3 inches off your desk with your hands leaning down to reach the keys.  I tried raising my desk chair 3"" and putting a booster under my feet but honestly it still just felt too weird.",It is way too high,1400112000,
378315,5.0,,True,"05 15, 2014",ACKYH1HNUS3SN,B000A6PPOK,{'Style:': ' Retail'},Are  Em,"These keyboards are great for people who didn't grow up on a conventional keyboard or who are just large people who are uncomfortable with having their hands contorted into an un-natural position to type. These allow your hands to be spread further apart as they are naturally.

Great deal and great product.",Typing on it now,1400112000,
378317,5.0,,True,"05 13, 2014",A1FTDM432H2NAE,B000A6PPOK,{'Style:': ' Retail'},James Ringold,I like natural keyboards and have used them for years.  If you have never used one there will be an adjustment period.  They are suppose to be good on your wrist.  Since I have never had a corporal tunnel problem so I guess it works!  The space bar was a little sticky on the Microsoft Natural Ergonomic Keyboard when new but quickly broke in.  The shortcut features offered on this keyboard are nice.  I would say a value for the price.  Microsoft offers software to work with this keyboard.,I Like Natural Keyboards,1399939200,
378318,5.0,,True,"05 12, 2014",AQI7GR6WA0JKX,B000A6PPOK,{'Style:': ' Retail'},Al of Centennial Colorado,"Microsoft Natural is an ""acquired taste"" in my view. you either like them or don't. I can't type worth #%@ without them. this review is not MS Nat vs Other keyboard.. rather other MS Nat I have used thus far and this 4000. .
it is the shizalez in my view. I replaced my other Nats with this 4000",2nd set!!!!,1399852800,
